StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,ProlificID,Comprehension_MC,Comprehension_slider_1,Timer_First Click,Timer_Last Click,Timer_Page Submit,Timer_Click Count,Comprehension_prior_1,7_(7;1)_200_1,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,7_(5;1)_200_1,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,7_(5;1)_320_1,Q52_First Click,Q52_Last Click,Q52_Page Submit,Q52_Click Count,7_(6;3)_200_1,7_(4;1)_200_1,Q53_First Click,Q53_Last Click,Q53_Page Submit,Q53_Click Count,10_(7;1)_200_1,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,10_(7;1)_500_1,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,10_(10;2)_320_1,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,10_(7;1)_320_1,Q59_First Click,Q59_Last Click,Q59_Page Submit,Q59_Click Count,10_(6;1)_320_1,Q61_First Click,Q61_Last Click,Q61_Page Submit,Q61_Click Count,10_(10;8)_320_1,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,15_(1;3)_320_1,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,15_(3;5)_320_1,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,15_(5;14)_320_1,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,15_(6;7)_320_1,Q70_First Click,Q70_Last Click,Q70_Page Submit,Q70_Click Count,15_(10;11)_320_1,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,15_(7;15)_320_1,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,15_(7;7)_320_1,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,15_(12;1)_320_1,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,15_(1;3)_160_1,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,15_(5;15)_320_1,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,15_(7;5)_320_1,Q79_First Click,Q79_Last Click,Q79_Page Submit,Q79_Click Count,15_(12;1)_160_1,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,Performance,Decision Criteria,Comments
2021-01-29 09:02:24,2021-01-29 09:10:44,IP Address,70.133.219.7,100,499,True,2021-01-29 09:10:45,R_2334nJUsR5ohA1A,,,,,34.231903076171875,-84.16269683837890625,anonymous,EN,Yes,5f4d1d7cc185c2988b377aa8,To think about how to solve the maze and/or because they got distracted,100,94.218,94.218,96.374,1,0,100,10.505,10.505,19.068,1,20,14.138,14.138,17.084,1,40,35.639,35.639,36.786,1,90,15,10.475,10.475,11.545,1,0,7.558,7.558,11.745,1,28,11.236,12.405,13.386,2,100,6.822,6.822,11.386,1,20,9.52,9.52,11.077,1,20,8.904,10.065,11.365,2,100,7.516,7.516,10.866,1,0,9.053,9.053,10.113,1,100,8.472,11.088,11.599,5,85,9.576,9.576,11.012,1,15,9.119,10.92,11.756,2,29,9.823,9.823,11.043,1,100,8.003,8.003,10.839,1,23,10.345,10.931,11.936,2,0,9.206,10.248,11.469,2,0,8.647,8.647,11.186,1,94,11.46,13.396,13.762,4,100,7.516,7.516,12.714,1,11,15.683,15.683,16.855,1,I think I did fairly well.,"Depending on their position in the maze, and what routes they were taking. ",
2021-01-29 09:00:36,2021-01-29 09:11:12,IP Address,73.17.132.207,100,635,True,2021-01-29 09:11:12,R_1jIdhrdVfNTJw5n,,,,,42.5326995849609375,-71.03389739990234375,anonymous,EN,Yes,5e0d774811999f502233d6ee,To think about how to solve the maze and/or because they got distracted,100,78.998,78.998,80.794,1,0,0,12.413,13.889,15.968,3,0,13.383,14.465,17.573,2,50,14.12,14.12,15.358,1,50,83,12.052,12.052,14.229,1,0,17.507,18.852,20.01,3,50,14.987,14.987,15.765,1,100,13.458,14.839,15.448,3,100,12.3,13.4,14.342,2,25,12.286,12.874,13.798,2,100,12.939,13.459,14.292,2,11,11.7,11.7,12.818,1,100,11.55,11.55,13.162,1,0,24.4,25.298,26.435,2,91,22.01,22.01,22.906,1,0,11.607,11.607,12.674,1,100,25.011,25.011,25.918,1,23,11.987,11.987,12.905,1,1,11.272,11.272,12.53,1,20,10.534,10.534,11.513,1,79,10.113,10.113,11.059,1,100,10.053,10.053,11.082,1,15,10.445,10.445,11.569,1,I think I got most of them correct.,"If the dot stopped in an obvious place that had no other choice, like a corridor, that indicated distraction. If the dot briefly stopped at an intersection or an opening, then continued purposefully on, then I decided they were thinking.",No.
2021-01-29 09:04:26,2021-01-29 09:12:43,IP Address,73.247.194.42,100,497,True,2021-01-29 09:12:43,R_2V7Mj8jbxv8RNG3,,,,,41.5635986328125,-88.2156982421875,anonymous,EN,Yes,5f5fef6ce0809f0d5b3cde5c,To think about how to solve the maze and/or because they got distracted,100,48.679,62.492,64.247,2,0,100,13.84,14.101,15.981,2,9,16.765,16.765,17.887,1,45,14.434,14.434,15.809,1,90,76,8.402,8.402,10.935,1,25,8.865,8.865,10.651,1,69,11.713,12.483,13.339,2,100,8.259,8.259,11.716,1,17,8.086,9.411,10.972,2,66,8.165,8.165,10.949,1,100,7.1,7.1,11.074,1,15,9.153,9.153,10.445,1,100,8.23,8.23,11.046,1,60,1.427,9.223,10.861,2,42,8.604,8.604,11.256,1,32,11.419,12.25,13.849,2,87,7.414,8.4,10.819,2,28,7.577,9.959,11.083,2,60,7.581,7.581,10.806,1,12,7.581,7.581,10.766,1,26,8.306,8.306,10.725,1,70,8.802,11.101,11.988,3,44,8.031,8.679,10.664,2,"I think I had about 75 percent accuracy ","I the player was at a decision-making point, I usually considered their pause to be thinking",
2021-01-29 09:12:32,2021-01-29 09:13:22,IP Address,75.134.122.181,100,50,True,2021-01-29 09:13:23,R_1LSaXFRTks33DV8,,,,,42.6670074462890625,-85.62139892578125,anonymous,EN,Yes,58dc1373463f960001ba45b3,To think about how to solve the maze and/or because they got distracted,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29 09:11:14,2021-01-29 09:13:40,IP Address,38.66.209.24,100,145,True,2021-01-29 09:13:40,R_3hcqaN4KQJJ7v0C,,,,,32.572601318359375,-84.2342987060546875,anonymous,EN,Yes,5e3baa61e3c7643bdb4e784e,To think about how to solve the maze and/or because they got distracted,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29 09:14:30,2021-01-29 09:18:42,IP Address,74.131.87.118,100,252,True,2021-01-29 09:18:42,R_2OTQMUg6RMS4gKO,,,,,38.30780029296875,-85.73590087890625,anonymous,EN,Yes,5fced58e25933d1c13d20818,To think about how to solve the maze and/or because they got distracted,100,1.984,153.616,166.531,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29 09:20:45,2021-01-29 09:21:07,IP Address,76.90.189.147,100,22,True,2021-01-29 09:21:07,R_cI6EKP7Mf5h01tT,,,,,33.8625030517578125,-117.58599853515625,anonymous,EN,Yes,5ef0d0a8074e4c413a113a68,To check what time it is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29 09:11:23,2021-01-29 09:21:23,IP Address,75.74.226.222,100,600,True,2021-01-29 09:21:23,R_2QJOUWFmUU3PiyY,,,,,25.49310302734375,-80.4344024658203125,anonymous,EN,Yes,5fbe8b008273fa000c700e13,To think about how to solve the maze and/or because they got distracted,100,16.749,84.934,86.901,3,0,50,20.176,36.392,38.015,6,0,2.175,14.871,17.479,4,36,15.502,17.93,19.418,2,75,0,12.116,15.482,16.586,3,0,9.217,12.277,13.947,3,0,11.887,13.478,14.951,2,91,0.777,12.974,14.911,3,9,9.824,11.916,13.423,2,0,9.548,14.623,16.175,4,80,9.123,13.173,14.715,2,0,9.674,12.781,14.413,3,95,11.885,15.391,16.593,2,85,8.658,13.231,14.289,4,0,6.803,10.165,11.232,3,24,8.782,12.304,13.459,3,100,8.281,10.871,12.022,2,0,7.384,10.364,11.392,3,45,10.109,13.001,14.409,3,96,16.163,20.499,21.533,4,50,9.884,13.664,14.969,2,75,8.636,12.336,13.536,2,30,7.272,12.266,13.939,4,often,whether there was any blockings or not,no
2021-01-29 09:22:07,2021-01-29 09:24:27,IP Address,63.75.250.16,100,140,True,2021-01-29 09:24:27,R_30woIwYc4NURKXq,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,5f59ea0ad9799401cb95167a,To think about how to solve the maze and/or because they got distracted,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29 09:13:38,2021-01-29 09:26:12,IP Address,108.197.157.177,100,754,True,2021-01-29 09:26:12,R_24BQboKdDLQ9uMG,,,,,29.691802978515625,-95.6526031494140625,anonymous,EN,Yes,5dcb1db49173807fc66660cb,To think about how to solve the maze and/or because they got distracted,100,58.456,69.694,70.148,2,0,100,9.424,9.424,16.804,1,0,11.135,11.135,17.317,1,50,15.495,15.495,23.218,1,100,0,16.631,16.631,17.922,1,0,9.435,9.435,10.676,1,66,186.345,186.345,187.699,1,100,7.132,10.159,11.353,3,0,9.624,9.624,10.936,1,29,9.424,9.424,10.681,1,100,6.527,6.527,10.857,1,0,15.816,16.835,17.795,2,100,9.705,9.705,10.791,1,27,14.631,15.578,16.893,2,0,49.575,49.575,54.112,1,26,16.066,16.066,17.416,1,100,8.9,8.9,10.704,1,24,9.903,9.903,11.096,1,63,8.219,8.219,10.707,1,8,23.816,23.816,25.393,1,95,6.113,6.113,12.12,1,95,23.117,24.065,24.423,2,100,7.246,10.632,10.991,2,10/10,"depending on how complex the decision was ",
2021-01-29 09:20:55,2021-01-29 09:28:50,IP Address,24.72.208.86,100,474,True,2021-01-29 09:28:51,R_31TbmpSzAPnbpud,,,,,41.121307373046875,-98.00170135498046875,anonymous,EN,Yes,5c92590a1f991d00161a6fa3,To think about how to solve the maze and/or because they got distracted,100,74.98,74.98,76.537,1,0,100,12.491,12.491,16.52,1,0,11.756,11.756,17.485,1,0,11.405,11.405,13.62,1,100,100,7.644,7.644,10.784,1,0,9.234,12.146,13.278,2,0,8.727,8.727,11.885,1,100,6.26,6.26,10.843,1,0,8.875,8.875,10.985,1,100,7.372,7.372,11.339,1,76,10.362,10.362,11.456,1,0,7.527,7.527,9.02,1,62,10.062,10.062,11.486,1,74,8.37,12.815,13.647,3,0,6.008,6.008,11.117,1,0,6.516,6.516,10.779,1,100,8.143,8.143,10.63,1,24,6.4,9.781,10.853,2,0,5.829,5.829,10.556,1,0,6.669,7.492,10.587,2,0,6.537,6.537,10.918,1,85,8.863,8.863,10.807,1,0,5.332,6.101,10.924,2,90% of the time,"Where they stopped. If it made sense for them to be looking ahead, I guessed they were thinking.",
2021-01-29 09:18:09,2021-01-29 09:29:33,IP Address,67.216.134.187,100,683,True,2021-01-29 09:29:33,R_3Hn3YXAMoMWLczr,,,,,32.10699462890625,-81.24990081787109375,anonymous,EN,Yes,5a0071766e1ea9000124db35,To think about how to solve the maze and/or because they got distracted,100,6.296,81.859,83.629,3,0,20,34.797,34.797,46.408,1,0,17.366,17.366,20.998,1,75,22.612,22.612,25.343,1,95,15,13.072,13.072,16.452,1,0,18.139,18.139,21.566,1,5,14.756,14.756,16.575,1,100,13.856,13.856,15.945,1,0,12.691,12.691,19.82,1,20,13.991,13.991,15.313,1,100,12.778,12.778,14.443,1,0,10.401,10.401,11.94,1,100,18.831,18.831,20.072,1,0,11.8,13.198,13.705,2,0,10.273,10.273,11.698,1,5,14.439,14.439,15.767,1,90,14.258,14.258,15.285,1,0,10.81,10.81,11.785,1,0,25.551,25.551,26.912,1,0,8.662,8.662,10.927,1,0,11.763,11.763,12.675,1,90,9.724,9.724,11.518,1,0,9.202,9.202,10.641,1,I believe I was correct most of the time,"I paid attention to where they stopped, and if they were at or near a crossroads, they were most likely thinking about which direction to move.",no comments at this time
2021-01-29 09:23:02,2021-01-29 09:30:58,IP Address,98.178.193.54,100,476,True,2021-01-29 09:30:59,R_2dMGbxLueskUaJB,,,,,30.02490234375,-90.25260162353515625,anonymous,EN,Yes,5f6d135caa7332173e872d0a,To think about how to solve the maze and/or because they got distracted,100,51.689,51.689,64.049,1,0,100,11.533,11.533,15.987,1,0,8.947,8.947,16.991,1,0,10.109,10.841,11.972,2,100,0,7.765,7.765,10.682,1,0,9.443,9.443,11.1,1,3,10.363,10.363,11.643,1,99,9.385,9.385,10.972,1,0,8.054,8.054,10.756,1,1,10.502,10.502,11.891,1,23,9.315,9.315,10.869,1,0,9.093,9.093,10.371,1,75,10.69,10.69,11.917,1,0,7.768,9.193,10.836,3,0,9.14,9.14,10.983,1,0,7.88,7.88,10.747,1,100,10.92,12.708,13.314,3,6,10.714,10.714,12.224,1,50,10.29,10.29,11.459,1,0,6.391,6.391,10.745,1,0,6.248,8.327,10.826,2,100,8.001,10.628,11.144,2,0,20.4,20.4,21.457,1,9/10,Whether they were at a point where they had two options to move,
2021-01-29 09:19:13,2021-01-29 09:31:16,IP Address,75.170.30.230,100,722,True,2021-01-29 09:31:16,R_1n8yiAxxwZnWRGy,,,,,35.62060546875,-77.39440155029296875,anonymous,EN,Yes,5fb695210ebd520776bf0e03,To think about how to solve the maze and/or because they got distracted,100,63.826,71.004,72.192,11,0,100,21.906,24.989,25.445,3,0,10.472,15.8,16.842,11,0,12.171,18.366,19.189,10,100,100,11.802,11.802,12.987,1,0,12.719,14.371,15.392,3,29,11.66,15.786,17.207,5,100,8.28,8.28,10.569,1,0,11.832,11.832,12.722,1,100,29.246,31.561,32.095,3,0,14.338,14.338,15.358,1,0,9.729,9.729,10.573,1,0,11.403,11.778,12.997,3,0,11.261,12.497,13.535,5,0,9.161,9.959,11.056,4,0,23.813,26.415,29.5,3,100,17.896,18.353,18.9,2,0,11.631,14.741,15.321,8,0,10.24,11.83,12.883,4,0,20.146,20.146,21.755,1,0,14.955,20.16,21.064,6,100,16.433,18.802,19.962,3,0,16.608,19.475,20.689,3,I think i got aleast half right,if they stopped at a point that there was only one move to be made I knew they were distracted,
2021-01-29 09:15:16,2021-01-29 09:31:31,IP Address,65.32.237.118,100,974,True,2021-01-29 09:31:31,R_pxXXYaFjk9GlGil,,,,,27.9611053466796875,-81.93979644775390625,anonymous,EN,Yes,58ae2c4ed6a2220001179f7c,To think about how to solve the maze and/or because they got distracted,100,16.293,87.293,89.372,5,0,100,12.669,26.309,27.953,3,0,3.153,18.833,20.467,3,0,12.354,17.879,21.153,2,90,100,16.499,19.528,20.609,2,0,8.401,11.298,12.951,2,5,19.367,27.376,28.882,3,100,8.223,11.271,12.295,2,0,8.311,11.527,13.176,2,100,9.39,13.095,15.014,3,75,32.251,44.795,47.7,2,0,9.551,12.846,14.917,2,40,28.445,39.965,42.647,3,100,10.588,16.025,17.355,4,0,10.339,13.563,15.141,2,0,8.981,13.508,15.063,3,100,14.609,17.433,18.568,2,100,8.524,11.75,12.828,2,0,8,10.659,12.234,2,0,7.828,11.632,13.268,3,0,21.38,27.588,29.236,2,100,10.622,15.551,16.924,3,0,12.962,15.873,17.58,2,98%,"Based almost entirely on the position, if there was no choice to be made at that point it was distraction.  If there was a choice to be made, I also factored in about how long it seemed the person was paused.  On one, the person was standing where there would be a choice, but the choice should have been obvious.",I'm not sure about the focus of the study.  From Yale I was initially thinking it would be fairly complex.
2021-01-29 09:26:18,2021-01-29 09:34:14,IP Address,98.26.17.209,100,475,True,2021-01-29 09:34:15,R_SNzqkFsAdOiijrb,,,,,35.91510009765625,-79.097198486328125,anonymous,EN,Yes,5d47292b4bfe1600016925ac,To think about how to solve the maze and/or because they got distracted,100,45.833,45.833,69.974,1,0,55,14.347,14.347,20.025,1,33,11.187,11.187,17.049,1,15,9.748,10.363,11.78,2,97,36,10.681,10.681,12.531,1,12,7.555,7.555,10.899,1,29,6.162,6.162,11.333,1,85,10.148,10.877,12.445,2,20,6.618,7.2,10.7,2,43,10.657,10.657,12.089,1,100,5.805,6.859,10.922,2,0,6.741,10.31,11.383,4,91,5.82,6.337,10.862,2,26,6.312,8.184,10.86,3,6,6.986,7.869,11.074,2,1,5.862,9.7,10.715,5,98,8.87,8.87,10.67,1,7,5.77,5.77,10.657,1,4,6.237,6.237,10.6,1,75,6.756,9.277,11.183,3,17,8.157,8.157,10.761,1,83,7.139,7.647,11.081,2,26,4.57,5.152,11.083,2,60 percent of the time,Where they paused in the maze in relation to how lengthy the maze/pause was,No
2021-01-29 09:24:09,2021-01-29 09:36:25,IP Address,96.33.55.63,100,736,True,2021-01-29 09:36:26,R_2XpRKgw0cJwfW8A,,,,,36.503692626953125,-87.2729034423828125,anonymous,EN,Yes,5dd2db924524e72e0773800f,To think about how to solve the maze and/or because they got distracted,100,19.074,108.925,111.53,3,0,71,14.018,14.018,18.015,1,35,12.546,12.546,17.617,1,80,13.415,14.584,15.469,2,85,60,11.729,11.729,12.853,1,25,11.291,11.291,12.996,1,12,13.023,13.023,14.644,1,90,11.539,11.539,12.969,1,21,22.731,22.731,24.743,1,14,9.897,9.897,11.696,1,87,12.126,12.126,13.23,1,5,11.017,11.017,12.938,1,17,12.06,12.06,13.077,1,35,10.971,10.971,12.478,1,28,11.711,11.711,15.91,1,21,11.09,11.09,12.435,1,65,11.973,11.973,12.916,1,46,11.059,11.059,12.583,1,64,15.831,15.831,16.676,1,15,10.095,10.095,11.458,1,45,12.393,12.393,13.542,1,60,8.86,8.86,11.434,1,80,10.668,11.726,12.972,3,I think I was right 60% of the time.,I determined a person's action from their position in the maze.,I do not have any comments.
2021-01-29 09:10:31,2021-01-29 09:39:33,IP Address,99.114.178.106,100,1742,True,2021-01-29 09:39:34,R_2fiWITFOG5ZmL3A,,,,,30.4131927490234375,-87.3137969970703125,anonymous,EN,Yes,57d8e1cdb9fb6f0001dda345,To think about how to solve the maze and/or because they got distracted,100,7.713,237.751,239.881,4,0,87,23.975,51.081,52.657,2,1,15.794,19.118,20.818,2,2,82.762,86.397,88.062,3,3,79,6.37,27.007,29.386,3,51,185.617,195.317,198.508,3,51,133.807,136.086,138.284,2,87,29.224,31.788,36.342,2,1,13.971,17.606,19.116,2,94,38.081,40.192,69.045,2,51,160.543,162.357,166.494,2,1,16.064,18.092,20.304,2,51,36.445,38.186,39.496,2,3,14.264,17.47,18.861,3,1,12.454,19.179,20.906,3,3,6.207,20.769,22.591,3,100,3.499,30.235,31.947,3,6,13.246,18.162,19.71,2,96,14.253,16.484,18.874,2,0,15.815,18.645,20.324,2,5,11.553,16.194,17.99,2,93,24.913,37.499,38.615,3,100,16.328,19.514,21.313,2,pretty well,"Whether they were at a turning point, where they need to choose a direction or not.",Some were too short
2021-01-29 09:19:33,2021-01-29 09:41:33,IP Address,71.176.123.186,100,1319,True,2021-01-29 09:41:35,R_3IQbvTzaPDGZsqt,,,,,43.1493072509765625,-76.22209930419921875,anonymous,EN,Yes,5f52fcc68c2b9c601336f237,To think about how to solve the maze and/or because they got distracted,100,23.661,131.127,133.583,2,0,100,10.157,10.157,51.527,1,25,14.178,14.178,26.002,1,30,11.718,11.718,12.663,1,77,100,6.312,6.312,11.514,1,13,8.511,10.692,11.739,4,60,10.034,11.77,12.401,2,100,232.053,232.053,232.691,1,61,8.997,11.446,12.136,2,70,7.856,162.697,166.204,2,14,8.906,8.906,10.995,1,36,181.276,182.271,182.605,2,78,8.064,8.064,11.436,1,41,9.391,9.391,10.615,1,7,10.205,13.217,13.897,3,25,9.924,9.924,11.298,1,100,7.093,10.651,10.869,3,10,8.741,8.741,10.551,1,0,7.11,7.11,157.906,1,0,6.584,6.584,10.816,1,20,6.181,7.685,11.464,2,100,14.197,14.197,14.811,1,0,4.272,7.577,19.008,2,I think I was right about 75% of the time,I decided based on if they were at a split in the maze and how long it took them to decide which direction to go in comparison with how difficult the split was,no
2021-01-29 10:00:45,2021-01-29 10:14:09,IP Address,164.58.170.60,100,804,True,2021-01-29 10:14:10,R_2at7f2pQnhVhJCr,,,,,35.497100830078125,-97.733001708984375,anonymous,EN,Yes,5f4d52bb1c7d049f204df2ce,To think about how to solve the maze and/or because they got distracted,100,2.276,78.704,83.569,4,5,20,33.337,34.487,37.504,2,0,6.009,20.121,22.035,3,35,6.27,19.92,21.794,3,100,5,18.235,18.897,21.817,2,0,59.507,59.959,61.728,2,50,15.891,19.785,21.466,4,25,25.306,25.912,29.586,2,30,1.536,24.3,24.77,4,0,15.46,16.05,18.252,2,95,15.908,16.554,19.134,2,0,17.707,18.215,20.072,2,75,16.075,20.513,20.939,4,0,13.551,13.887,15.396,2,25,25.052,25.762,27.844,2,80,22.063,22.934,25.184,2,100,13.057,13.671,15.664,2,70,13.774,14.997,17.079,2,15,27.951,33.102,34.639,3,100,46.884,49.978,50.323,3,0,15.672,16.219,18.532,2,100,12.782,13.316,15.714,2,5,19.265,21.016,22.426,3,I don't know.,"I just based it off of what I would do at when the pause was occurring.  I took into account the amount of time,difficulty in maze, etc",
2021-01-29 10:31:19,2021-01-29 10:42:32,IP Address,172.221.230.165,100,672,True,2021-01-29 10:42:33,R_2thhAWo65j6Eu8O,,,,,38.575897216796875,-90.51670074462890625,anonymous,EN,Yes,56f29effed0cf60006911528,To think about how to solve the maze and/or because they got distracted,100,43.214,205.079,206.005,4,0,100,27.016,27.016,27.643,1,0,13.539,15.775,17.901,2,0,10.873,69.927,70.548,2,100,78,9.001,9.001,10.821,1,0,11.335,11.335,12.561,1,51,13.086,13.086,14.256,1,100,10.036,10.036,15.305,1,0,8.971,8.971,22.936,1,20,8.957,9.279,10.955,2,25,11.38,11.837,13.104,2,14,9.399,9.399,10.642,1,81,8.722,9.683,10.671,2,25,9.735,10.088,11.156,2,21,9.888,10.649,11.503,3,63,8.494,8.494,11.49,1,98,37.66,37.66,39.352,1,0,8.506,8.506,11.23,1,9,10.7,10.7,11.737,1,0,7.077,7.077,10.769,1,51,8.828,10.148,11.201,2,0,13.714,13.714,15.004,1,0,7.523,10.697,11.909,2,not very well,"how long they paused, and whether they were at a junction/intersection",no
